,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
65,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",False,5,"[True, False, True, True, True]","[True, False, True, True, True]","[0, -2, 0, 0, 0]","[[2, 2, 0, 1, 1], [2, -4, 2, 0, 0], [0, 2, -1, 1, 0], [1, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",151,0,76
66,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 1, 0], [0, 1, -1, 2], [2, 0, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",94,-4,51
67,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",False,5,"[False, True, True, True, True]","[False, True, True, True, True]","[-2, 0, 0, 0, 0]","[[-4, 2, 2, 0, 0], [2, -1, 0, 0, 1], [2, 0, -1, 1, 1], [0, 0, 1, -1, 1], [0, 1, 1, 1, 2]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 2]]",152,0,77
68,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 0], [2, -1, 0, 1], [2, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",95,-4,51
69,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",43,16,28
70,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
71,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",False,7,"[True, False, True, True, True, True, True]","[True, False, True, True, True, True, True]","[0, -2, 0, 0, 0, 0, 0]","[[0, 0, 0, 1, 1, 0, 0], [0, -4, 2, 2, 0, 0, 0], [0, 2, -1, 0, 1, 0, 0], [1, 2, 0, -1, 0, 1, 0], [1, 0, 1, 0, -1, 0, 1], [0, 0, 0, 1, 0, -1, 1], [0, 0, 0, 0, 1, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",200,0,96
72,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1]",False,5,"[False, True, True, True, True]","[False, True, True, True, True]","[-2, 0, 0, 0, -1]","[[-4, 2, 2, 0, 0], [2, -1, 0, 1, 0], [2, 0, -1, 0, 2], [0, 1, 0, -1, 2], [0, 0, 2, 2, 0]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 2, 2]]",156,0,78
73,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",False,5,"[True, False, True, True, True]","[True, False, True, True, True]","[0, -2, 0, 0, 0]","[[2, 2, 0, 1, 1], [2, -4, 2, 0, 0], [0, 2, -1, 1, 0], [1, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",151,0,76
74,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 1, 0], [0, 1, -1, 2], [2, 0, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",94,-4,51
75,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",False,5,"[False, True, True, True, True]","[False, True, True, True, True]","[-2, 0, 0, 0, 0]","[[-4, 2, 2, 0, 0], [2, -1, 0, 0, 1], [2, 0, -1, 1, 1], [0, 0, 1, -1, 1], [0, 1, 1, 1, 2]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 2]]",152,0,77
76,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 0], [2, -1, 0, 1], [2, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",95,-4,51
77,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",43,16,28
78,"[0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
79,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",False,6,"[True, False, True, True, True, False]","[True, False, True, True, True, False]","[0, -2, 0, 0, 0, -2]","[[0, 2, 0, 0, 0, 2], [2, -4, 2, 0, 0, 0], [0, 2, -1, 1, 0, 0], [0, 0, 1, -1, 0, 2], [0, 0, 0, 0, -1, 2], [2, 0, 0, 2, 2, -4]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",192,0,92
80,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 1, 0], [0, 1, -1, 2], [2, 0, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",94,-4,51
81,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",False,5,"[True, False, True, True, True]","[True, False, True, True, True]","[0, -2, 0, 0, 0]","[[2, 2, 0, 1, 1], [2, -4, 2, 0, 0], [0, 2, -1, 1, 0], [1, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",151,0,76
82,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 1, 0], [0, 1, -1, 2], [2, 0, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",94,-4,51
83,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 0, 1], [0, 0, -1, 2], [2, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",93,-16,50
84,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1]",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, 0]","[[0, 2, 0, 2], [2, -4, 2, 0], [0, 2, -1, 1], [2, 0, 1, 2]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 2]]",86,-4,47
85,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",43,16,28
86,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
87,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",False,6,"[True, False, True, True, True, True]","[True, False, True, True, True, True]","[0, -2, 0, 0, 0, 0]","[[1, 2, 0, 1, 1, 0], [2, -4, 2, 0, 0, 0], [0, 2, -1, 1, 0, 0], [1, 0, 1, -1, 0, 1], [1, 0, 0, 0, -1, 1], [0, 0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",188,0,90
88,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 1, 0], [0, 1, -1, 2], [2, 0, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",94,-4,51
89,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",False,6,"[True, True, False, True, True, True]","[True, True, False, True, True, True]","[0, 0, -2, 0, 0, 0]","[[0, 1, 2, 0, 0, 1], [1, 0, 0, 0, 1, 0], [2, 0, -4, 2, 0, 0], [0, 0, 2, -1, 1, 0], [0, 1, 0, 1, -1, 1], [1, 0, 0, 0, 1, -1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",181,0,90
90,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 1, 0], [0, 1, -1, 2], [2, 0, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",94,-4,51
91,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 0, 1], [0, 0, -1, 2], [2, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",93,-16,50
92,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
93,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",43,16,28
94,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1]",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, 0]","[[0, 2, 0, 2], [2, -4, 2, 0], [0, 2, -1, 1], [2, 0, 1, 2]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 2]]",86,-4,47
95,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",False,6,"[True, False, True, True, False, True]","[True, False, True, True, False, True]","[0, -2, 0, 0, -2, 0]","[[0, 0, 1, 0, 2, 0], [0, -4, 2, 2, 0, 0], [1, 2, -1, 0, 0, 0], [0, 2, 0, -1, 2, 0], [2, 0, 0, 2, -4, 2], [0, 0, 0, 0, 2, -1]]","[[0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",193,0,92
96,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 0], [2, -1, 0, 1], [2, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",95,-4,51
97,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, 0]","[[3, 2, 1, 2], [2, -4, 2, 0], [1, 2, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",92,-16,49
98,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[2, 2, 2, 0], [2, 0, 0, 1], [2, 0, -4, 2], [0, 1, 2, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0]]",87,-4,47
99,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",False,5,"[False, True, True, True, True]","[False, True, True, True, True]","[-2, 0, 0, 0, 0]","[[-4, 2, 2, 0, 0], [2, -1, 0, 0, 1], [2, 0, -1, 1, 1], [0, 0, 1, -1, 1], [0, 1, 1, 1, 2]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 2]]",152,0,77
100,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 0], [2, -1, 0, 1], [2, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",95,-4,51
101,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",43,16,28
102,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
103,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",False,6,"[True, False, True, True, True, True]","[True, False, True, True, True, True]","[0, -2, 0, 0, 0, 0]","[[1, 0, 1, 1, 0, 1], [0, -4, 2, 2, 0, 0], [1, 2, -1, 0, 0, 0], [1, 2, 0, -1, 1, 0], [0, 0, 0, 1, -1, 1], [1, 0, 0, 0, 1, -1]]","[[0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",189,0,90
104,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 0], [2, -1, 0, 1], [2, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",95,-4,51
105,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0]",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, 0]","[[3, 2, 1, 2], [2, -4, 2, 0], [1, 2, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",92,-16,49
106,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
107,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0]",False,6,"[True, True, False, True, True, True]","[True, True, False, True, True, True]","[0, 0, -2, 0, 0, 0]","[[0, 1, 0, 0, 1, 0], [1, 0, 0, 1, 0, 1], [0, 0, -4, 2, 2, 0], [0, 1, 2, -1, 0, 0], [1, 0, 2, 0, -1, 1], [0, 1, 0, 0, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0]]",182,0,90
108,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 2, 0], [2, -1, 0, 1], [2, 0, -1, 2], [0, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 2, 2]]",95,-4,51
109,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",43,16,28
110,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[2, 2, 2, 0], [2, 0, 0, 1], [2, 0, -4, 2], [0, 1, 2, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0]]",87,-4,47
111,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",False,5,"[True, False, True, True, True]","[True, False, True, True, True]","[0, -2, 0, 0, 0]","[[2, 2, 1, 1, 1], [2, -4, 2, 0, 0], [1, 2, -1, 0, 0], [1, 0, 0, -1, 1], [1, 0, 0, 1, -1]]","[[0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",150,0,76
112,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
113,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0]",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, 0]","[[3, 2, 1, 2], [2, -4, 2, 0], [1, 2, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",92,-16,49
114,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
115,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 0, 1], [0, 0, -1, 2], [2, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",93,-16,50
116,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
117,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 2]]",43,16,28
118,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
119,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",False,6,"[True, True, False, True, True, True]","[True, True, False, True, True, True]","[0, 0, -2, 0, 0, 0]","[[0, 1, 2, 0, 0, 1], [1, 0, 0, 1, 1, 0], [2, 0, -4, 2, 0, 0], [0, 1, 2, -1, 0, 0], [0, 1, 0, 0, -1, 1], [1, 0, 0, 0, 1, -1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",183,0,90
120,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
121,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0]",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, 0]","[[3, 2, 1, 2], [2, -4, 2, 0], [1, 2, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",92,-16,49
122,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[2, 2, 2, 0], [2, 0, 0, 1], [2, 0, -4, 2], [0, 1, 2, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0]]",87,-4,47
123,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 2], [2, -1, 0, 1], [0, 0, -1, 2], [2, 1, 2, 3]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 2]]",93,-16,50
124,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1]",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, 0]","[[0, 2, 0, 2], [2, -4, 2, 0], [0, 2, -1, 1], [2, 0, 1, 2]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 1, 2]]",86,-4,47
125,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[2, 2, 2, 1], [2, 0, 0, 0], [2, 0, -4, 2], [1, 0, 2, -1]]","[[0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0]]",85,0,46
126,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 2], [2, -1, 1], [2, 1, 6]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 2]]",43,16,28
127,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",False,5,"[True, True, False, False, False]","[True, True, False, False, False]","[0, 0, -2, -2, -5]","[[-1, 1, 0, 0, 0], [1, -1, 2, 0, 0], [0, 2, -4, 0, 6], [0, 0, 0, -4, 6], [0, 0, 6, 6, -9]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 2, 0, 0, 0], [0, 2, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0]]",177,0,86
128,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[-1, 1, 0, 0], [1, -1, 1, 1], [0, 1, -1, 2], [0, 1, 2, 4]]","[[0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",73,-1,38
